tweet,label
Want to See Half the Federal Forces Fighting Zika  in Miami? It's These Two Mosquito Trappers https://t.co/Cf81DL5cEP with @CarolineYLChen,0.0
Protect your family from #Zika. https://t.co/BsNIpdoRmd,0.0
Protect yourself from Zika. They really are only at beginning stages of understanding what this virus is capable... https://t.co/dGlPCoLTkN,0.0
Protect yourself from Zika! https://t.co/A3LkRbrAhN,0.0
Let’s take a break from the Zika virus mosquito. Boom! https://t.co/XG864V3S53,0.0
make sure you pack bug spray with DEET and mosquito proof clothing 👌🏼 don't be coming back up here with zika lol https://t.co/wm7zSdSrNe,0.0
Do not allow UR local authority 2 spray 4 mosquitos! They will kill UR bees!!!! #Zika #ZikaHoax,1.0
Teach your kids that mosquito bites are bad with CDC’s #Zika activity book. https://t.co/EyBk9fOJtQ,0.0
Ruixen a tort i a dret i ho destrossen tot! 'Millions of bees dead after South Carolina sprays for Zika mosquitoes' https://t.co/IOor1OMIqD,1.0
Protect yourself from Zika! green beret spray fights against bugs of all kinds  #AllNatural #OrganicSeptember https://t.co/NinpeZynZ7,0.0
Does a mosquito with Zika look different?,1.0
Let the panic begin: Zika found in mosquitoes in Miami Beach - CNN https://t.co/gCpa3IDuPq,0.0
‘My bee yard looks like it’s been nuked’: Anti-Zika spraying slays millions of SC’s honeybees https://t.co/O5zmG69YjC,1.0
Is there a 'war on pollinators'?      Millions of bees dead after South Carolina sprays for Zika mosquitoes https://t.co/erBx6d0STf,1.0
Is there a possibility that #hurricanehermine blowes Zika infected Florida mosquitoes to other states?,1.0
Protect yourself from #ZikaVirus &amp; #WestNileVirus Use BUG GUARD https://t.co/JRcMWkVaX3 Miami Beach mosquitoes test https://t.co/5pAYryWw15,0.0
"Check this out:'Aimed at Zika Mosquitoes, Spray Kills Millions of Honeybees' https://t.co/ootAdsct8d",0.0
See how a #bathouse can deal with #mosquitoes and the #Zikavirus. https://t.co/o2THTHDWqq,0.0
"Stop it! Zika first, then GMO mosquitos, then neurotoxin fogging &amp; now the last one is killing the bees too. https://t.co/5BGijE5trT",1.0
‘It looks like it’s been nuked'- MILLIONS of BEES DEAD after S.C. sprays for Zika mosquitoes - The Washington Post https://t.co/5g9NlQNyVP,1.0
Stop the aerial spray! 'Like it’s been nuked’: Millions of bees dead after South Carolina sprays for Zika mosquitoes https://t.co/yfWfLlsISL,1.0
Be careful bih @princessIynn ⚡️ “Florida confirms its first cases of mosquitos with Zika”  https://t.co/DASEdPxqpt,0.0
"@RichieAllenShow spraying to kill the zika virus is a scam to kill the bees , the polenators ,gone you'll need Monsanto seeds  always a goal",1.0
Keep letting in illegals that need to be quarantined ⚡️ 'Florida confirms its first cases of mosquitos with Zika'  https://t.co/ucoWucoIDx,0.0
Is IHAM the new NIMBY? Some FL Keys residents skeptical of GM mosquitos https://t.co/544QAPfogw https://t.co/ISR2E7lPOj,0.0
does hurricane #Hermine have a chance of spreading the #ZikaVirus mosquitos from Florida all across the east coast? @cnn #sitroom #msm ?,0.0
@eloquentglamour u know what tho. I ain't mad.  I'll come back down by you when you clear up those zika mosquitoes.I should have abs by 2018,1.0
Keep your eyes out for tractor trailers releasing thousands of zika contaminated mosquitoes into your neighborhood https://t.co/1iPJqyHLWH,0.0
See: Fight Against Zika Mosquitos to Resume After Hurricane Hermine in Florida https://t.co/sEKeJ0d3Pv https://t.co/g7Om3aQJ98,0.0
Let’s all work together to protect ourselves from Zika. Our Town Council has been stepping up measures. And here... https://t.co/v9iFbucQPm,0.0
Find out more about the Zika virus below. Let us all do the mozzie wipe-out and ensure no mosquito breeding. https://t.co/XaR5li5xsX,0.0
"Is there any limit to our species' hubris? 'Aimed at Zika Mosquitoes, Spray Kills Millions of Honeybees' https://t.co/BRZAsu9wwq",0.0
Check out Polycotton Beekeeping Veil with Round Hat Zika bug bee wasp mosquito clothing  https://t.co/ueodg0M8nt via @eBay,0.0
"Protect your family from Aedes bite or Zika Virus with our Aromatic Mosquito Repeller Do not take risk, protect... https://t.co/6YfStaIGDN",0.0
"Protect Yourself!: Zika Virus Prevention, Symptoms and Treatment Guide https://t.co/lwWsjOwflz",0.0
Do You Know ... The bloody mosquito #mosquitoes #zika #dengue #Aedes https://t.co/VATGfjIFiA,0.0
Pick your poison... Door #1 #ZikaVirus or Door #2 #Cancer gotta love how government protects… https://t.co/XI2548pFCK,1.0
Keep getting bit by mosquitoes. What are the odds one of these little fucks give me Zika?,1.0
"Tell your Senators to target mosquitoes, not unborn children, in fighting the Zika virus: https://t.co/zW4vgWS4oz #ccot",0.0
Protect Yourself And Children From Zika Virus: Repellents https://t.co/qeQUcELoHs #fatherhoodfamilyandrelationships,0.0
is it weird that zika symptoms seem like dengue and chikungunya? do all viral stuff spread by mosquitos seems alike? https://t.co/mWAEpLSHCO,1.0
Check out the Latest from The Mosquito Defense Store New Zika Case In Florida - https://t.co/Uq442hOQyl,0.0
See the safest ways to spray for zika-carring mosquitoes and still keep bees safe. #UFIFAS https://t.co/ZXkCHUAfa1 https://t.co/anWZenB5eT,0.0
Is Zika in Orlando too or do the mosquitoes in Miami don't like to fly long distance.,0.0
Do you know the different types of #mosquitoes and which ones can carry diseases like #Zika? Code enforcement does! https://t.co/17wWX1l3P0,0.0
Is there a need for #repellent apparel? https://t.co/CkNe1c2h0l #zika https://t.co/sS08rbwfX3,0.0
Do your part to prevent and protect against mosquito bites for the rest of the summer and fall. #Zika #FightTheBite https://t.co/y5NgeNLFmG,0.0
Is he gonna stop the Visas of mosquitoes spreading Zika too? https://t.co/jt1tnTV4Lu,1.0
Keep in mind ALL #essentialoils can build up as toxic in ur #Liver #doterra #youngliving #bugs #bugspray #zika https://t.co/n94LsXOjBq,0.0
Take your yard back from the mosquitoes and protect your family! https://t.co/UUbgHr6nDo,0.0
"Protect yourself against Zika!! #Zika risk is 'medium' in #NYC — but take these precautions, doc says https://t.co/g6BNSMFaGz",0.0
STOP THE SPRAYING IN FLA.  THERE IS NO ZIKA EPIDEMIC.  THE SPRAYING WILL MAKE YOU SICK.  BLISTER-LIKE RASHES!!!.  .https://t.co/XM0t4yNzBx,1.0
"Protect your #health, learn more about the #Zika #Virus &amp; #microcephaly w/ https://t.co/NrsQ4kzqIA in 21 languages! https://t.co/KRsLsZjhSJ",0.0
Protect Yourself Against the Zika Virus with Homemade Essential Oil Mosquito Spray - https://t.co/1zrl9Ph2rx https://t.co/YvDkf7opaH,0.0
Take steps to help protect yourself and others from #Zika infection: https://t.co/OHMD0qN4oF #DrainAndCover https://t.co/eRGs9hm2Vx,0.0
See what we're doing to keep Aedes aegypti mosquitoes from spreading #Zika in California https://t.co/FFc4jLUq0a https://t.co/gKtBcg5kmj,0.0
Is this causing the Flu epidemic in Miami Beach? More Naled Spraying for Zika Mosquitoes in Miami Beach https://t.co/gIjoApJWdH,0.0
IKILLED  A  MOSQUITO  ZIKA?,1.0
Reduce your risk of becoming infected with mosquito-borne viruses such as West Nile and Zika. https://t.co/pVFhmUflzm,0.0
See how #Zika spreads. Protect yourself and your family #infographic. https://t.co/5Wc7bz7OBn https://t.co/mDtAz62Igi,0.0
Protect yourself from #Zika! https://t.co/vUJp7oCXQu https://t.co/2W8yrjBmju,0.0
Shouts out to alma mater's faculty being Zika experts. We all know you get enough mosquito encounters in Baton Rouge https://t.co/Eln6jeXcFY,1.0
Does this Zika 'expert' on @MSNBC not know Zika can be sexually transmitted? It's not just mosquitos we need to worry about...,1.0
Protect Yourself From Zika Virus - Here's The Complete Survival Guide You Need https://t.co/nnygHi6NSE via @,0.0
See incognito TV advert 2016 #YouTube https://t.co/gOtgoUUJdy #Zika #PMD #mosquitoes #natural @PHE_uk,0.0
Protect Yourself From Zika Virus - Here's The Complete Survival Guide You Need https://t.co/zzlnqDZAdh via @,0.0
Is this a joke?&gt; Rio 2016 Signs Insect Repellent Sponsor Amid Zika Concerns https://t.co/hTVmBmVHui via @business,0.0
Check out the Latest from The Mosquito Defense Store New Zika Case In Florida - https://t.co/Uq442hOQyl,0.0
"Protect yourself against Zika!! #Zika risk is 'medium' in #NYC — but take these precautions, doc says https://t.co/g6BNSMFaGz",0.0
"Is there any #irony in a state getting $ to fight #mosquitoes, while a city with un-drinkable #water gets none? #zika vs #FlintWaterCrisis",0.0
Check out these #MosquitoSeason tips to help you protect yourself and your home from #Zika https://t.co/JkdG0oGvZZ,0.0
"Find out what effects the Zika virus has on pregnancy, and learn how to protect yourself: https://t.co/KjaSxaQNS7",0.0
"Want to stop the mosquito that spreads #Zika, but worried about the lingering effects of spraying? @Oxitec offers a… https://t.co/hUhabiVeyC",0.0
Learn how to identify the mosquito that is carrying the #ZikaVirus and how it spreads @ https://t.co/Znrnl7Kz0D https://t.co/SlDekEBUlx,0.0
"Paranoid about ZIKA and in general, do mosquitoes creep you out? Me too! That's why this graphic is key! Peak below… https://t.co/mqeJQfqYhJ",0.0
"Damn it!  #Zika in #Nebraska!  Stay safe, use mosquito repellent! We need more #bats! https://t.co/CGaDprKZj7",1.0
Does this really work - Anti Zika? Perfumes That Are Also Mosquito Repellents https://t.co/JBJuHlCkLC,1.0
Protect yourself and your family from mosquito bites-Cover up@ Use EPA- insect repllent LI has 2nd-highest number of Zika cases in New York,0.0
"Protect yourself from #Zika if you are pregnant. Speak to your doctor about Zika, and keep the mosquitoes out. https://t.co/yF5TjXaelm",0.0
Put Your Mind At Ease: 8 Mosquitoes That For Sure Don’t Have Zika https://t.co/3ngfdlm53f https://t.co/fmp8HnRMM9,0.0
Learn how to protect yourself from mosquito bites. More information at https://t.co/lzbSxTvJ2H   #ReadyPANYNJ #Zika https://t.co/GNX8232LMB,0.0
Learn how to protect your kids from #Zika with these tips from @CDCgov https://t.co/sKykwcH5Z6 #zikavirus https://t.co/StxiwmEdMt,0.0
Protect yourself against #mosquitoes and #Zika virus: https://t.co/innd4IdG5t,0.0
@NightAttackShow gonna be on that like the Zika on mosquito or the poop in the waters of Rio.,1.0
Reduce your risk of becoming infected with mosquito-borne viruses such as West Nile and Zika. https://t.co/pVFhmUflzm,0.0
has zika virus mosquitoes been found yet on #PokemonGO  @Pokemon  maybe in Miami they could be found https://t.co/w7H1rNsQ7X,1.0
Learn about the history of the #Zika virus as well as tips on how to prevent it! https://t.co/lxFbeL6i07 #mosquitoes https://t.co/7LnVNrUhZb,0.0
Put Your Mind At Ease: 8 Mosquitoes That For Sure Don’t Have Zika https://t.co/FckuMoZIxA https://t.co/z3t2NVPl6E,0.0
Do you know how we catch mosquitoes? Watch our video! #Zika #WestNile https://t.co/mTlXBEVhfP,0.0
Let's ask the Zika mosquito if it's worth the risk. ⚡️ “Should the Rio Olympics be canceled?”  https://t.co/mVpIPwGCiV,0.0
Does your bug spray protect you from #ZikaVirus? https://t.co/cSDspfeY9R,0.0
Find out what one town is doing to stop mosquitoes #NYTimes #Zika #Health  https://t.co/vwMuDQQ3v6,0.0
Protect your family from mosquitoes that carry diseases like #zika. #fightthebite #hometips https://t.co/yw56a3CtXq,0.0
Protect your family from mosquitoes that carry diseases like #zika. #fightthebite #hometips Hints for mosquito control around the home:,0.0
Protect your community from viruses that spread through mosquito bites. Mosquitoes lay eggs in standing water. https://t.co/09XsxvAfW4,0.0
Slow down! Glosses right over #sewage and #zika-carrying mosquitoes. #Olympics2016  https://t.co/zaf2TbcfP6,0.0
Check out this fascinating @nytimes piece on the 6 most dangerous types of mosquitos in #America.  https://t.co/NtJNnqBbyH,0.0
Stop the Spread of Zika! Protect Your Family &amp; Pets. https://t.co/rvvXYqJJIJ https://t.co/YrsPl0XD7Y,0.0
Know your destination and how to protect your family. Getting informed helps you stay safe. #Zika #ZikaVirus  https://t.co/Vio81uxLOR,0.0
Make 2016 a #Summer of #Safety – View the #Mosquito Awareness videos at https://t.co/FY6ygtnGhm #Zika #WNV #EEE https://t.co/Q59MRanIOh,0.0
"gets mosquito bite, googles 'zika virus symptoms.' #sothisis30",0.0
turns out spraying for zika mosquitoes will kill bees,1.0
Imagine a world where Obama spent as much $ eradicating hood rats as Zika mosquitos? Think of all the kids saved.,1.0
Love how the Zika origination literally lines up perfectly with where they released those genetic mosquitos in South America,1.0
Reduce your chance of getting bitten by Zika-bearing species of mosquitoes with these simple maintenance steps: https://t.co/vQ3vM2xjmw,0.0
Protect yourself from #Zika!!! Our Yu Ahn Cluster Necklace features a. #citronella ball that repels mosquitos.... https://t.co/b93QzjYnf4,0.0
Guess what? Millions of honeybees were just killed by insecticide meant for mosquitoes carrying Zika.  We need those bees. #SaveTheBees 🐝🐝🐝,1.0
See I told you we can replace the bees that are killed when spraying for ZIKA mosquitoes🔚 https://t.co/0QqpXCfMl3,0.0
save the bees   ⚡️ “Millions of honeybees dead from Zika insecticide spray in S.C. ”  https://t.co/YexqVr6pAF,1.0
Keep in mind ALL #essentialoils can build up as toxic in ur #Liver #doterra #youngliving #bugs #bugspray #zika https://t.co/0V96REMyLd,0.0
Protect yourself against Zika. https://t.co/m1K9oP4PAL,0.0
Check out the Latest from The Mosquito Defense Store New Zika Case In Florida - https://t.co/Uq442hOQyl,0.0
Theres a mosquito in the room and i failed to kill it and i dont know where it went now and im so scared i keep reading abt zika symptoms,1.0
Keep your family safe and protected from Dengue/Zika in 3 simple steps! https://t.co/8oBzgj6HVa https://t.co/QO4V3ug3a8,0.0
Has the government ever done anything right! Poison spray killed Bees not Zika Mosquitoes! Well done! Not! https://t.co/zSqyZNv5Wh,1.0
Is it me or are the mosquito pictures accompanying Zika stories getting more high res as this epidemic continues?,1.0
Let's fight Zika together. Eliminate mosquitos and their breeding grounds. https://t.co/Cebw3YIKnc,0.0
does #zika show up later? Millions protected in Africa’s largest-ever emergency yellow fever vaccination campaign https://t.co/Uo2bvyvb4U,0.0
Teach your kids that mosquito bites are bad with CDC’s #Zika activity book. https://t.co/JCaJHTBJQr,0.0
Let God sort them out? &lt;sigh&gt; Massive bee death after South Carolina sprays for Zika mosquitoes  https://t.co/yKjJCQ4qru,0.0
Learn about Orange County Mosquito Control's robust program &amp; #Zika prevention efforts at https://t.co/dhNy7Zt6np. https://t.co/8O8nz48viB,0.0
Protect yourself and your family from Zika  There is currently no vaccine to prevent Zika. The only way to... https://t.co/xz3bMUCQ8q,0.0
ASK YOUR NEAREST REPUBLICAN IF HE KNOWS  WHERE YOUR ZIKA MOSQUITO IS TODAY https://t.co/pRFGPDyqkt,0.0
"@PolymorphicOne Imagine, not one person was bitten by a Zika carrying mosquito or had sex with someone who was. Miraculous!",1.0
Teach your kids that mosquito bites are bad with CDC’s #Zika activity book. https://t.co/FzHOO4Qri6 by @SSCLS via @c0nvey,0.0
"VOTERS THE IMMATURE GOP  IS SPEADING ZIKA,IN BED WITH YOUR INTIMATE DECISIONS&amp; PROTECTING A WOMANS RAPIST.IVOTEBLUE https://t.co/1H5FV9Jmqo",0.0
Join this #GreenStridesWebinar from @EPA on protecting students from mosquitos &amp; zika on 9/20 at 2pm ET. More info: https://t.co/9d7S3QHzlE,0.0
‘It’s been nuked’: Millions of Bees Dead After S. Carolina Sprays for Zika Mosquitoes https://t.co/5ssoUCiZdK,1.0
Stay away? #Zika: Experts Fear '#Mosquitos out the Yin Yang' in #Florida https://t.co/pNSRQRIPrI,0.0
SEE IT: Rep. frustrated by Zika brings jar of mosquitos to House https://t.co/5HEBAV3pXw,0.0
Check out the Latest from The Mosquito Defense Store New Zika Case In Florida - https://t.co/Uq442hOQyl,0.0
make sure you always have mosquito repellent!! doesn't help that the country is on alert for zika... https://t.co/dGCLEtbEdQ,0.0
Make your own repellent and avoid Zika: https://t.co/OPqw458iWp #caribbean https://t.co/wfjKBapdtO,0.0
